Country,Year,Sex,Age,Suicides_No,Population,Suicides100kPop,HDIYear,GDPYear,GDPCapita,Generation
Brazil,2008,female,55-74 years,309,11656750,2.65,0.683,1695824571927,9555,Silent
Brazil,2008,female,15-24 years,398,17432076,2.28,0.683,1695824571927,9555,Millenials
Brazil,2008,female,25-34 years,365,16515414,2.21,0.683,1695824571927,9555,Generation X
Brazil,2008,female,75+ years,52,2693428,1.93,0.683,1695824571927,9555,Silent
Brazil,2008,male,5-14 years,55,17566837,0.31,0.683,1695824571927,9555,Generation Z
Brazil,2008,female,5-14 years,49,16914401,0.29,0.683,1695824571927,9555,Generation Z
Brazil,2009,male,75+ years,295,1803127,16.36,0.683,1667019780934,9283,Silent
Brazil,2009,male,55-74 years,1271,10398573,12.22,0.683,1667019780934,9283,Silent
Brazil,2009,male,35-54 years,2737,24035191,11.39,0.683,1667019780934,9283,Boomers
Brazil,2009,male,25-34 years,1838,16753314,10.97,0.683,1667019780934,9283,Generation X
Brazil,2009,male,15-24 years,1270,17794434,7.14,0.683,1667019780934,9283,Millenials
Brazil,2009,female,35-54 years,768,25523153,3.01,0.683,1667019780934,9283,Boomers
Brazil,2009,female,55-74 years,301,12124076,2.48,0.683,1667019780934,9283,Silent
Brazil,2009,female,25-34 years,351,16810330,2.09,0.683,1667019780934,9283,Generation X
Brazil,2009,female,75+ years,58,2811556,2.06,0.683,1667019780934,9283,Silent
Brazil,2009,female,15-24 years,343,17321655,1.98,0.683,1667019780934,9283,Millenials
Brazil,2009,male,5-14 years,62,17421892,0.36,0.683,1667019780934,9283,Generation Z
Brazil,2009,female,5-14 years,52,16772250,0.31,0.683,1667019780934,9283,Generation Z
Brazil,2010,male,75+ years,358,1882113,19.02,0.737,2208871646203,12161,Silent
Brazil,2010,male,55-74 years,1236,10813388,11.43,0.737,2208871646203,12161,Silent
Brazil,2010,male,25-34 years,1832,17023785,10.76,0.737,2208871646203,12161,Generation X
Brazil,2010,male,35-54 years,2586,24501254,10.55,0.737,2208871646203,12161,Generation X
Brazil,2010,male,15-24 years,1288,17726866,7.27,0.737,2208871646203,12161,Millenials
Brazil,2010,female,35-54 years,835,26004856,3.21,0.737,2208871646203,12161,Generation X
Brazil,2010,female,55-74 years,339,12605588,2.69,0.737,2208871646203,12161,Silent
Brazil,2010,female,75+ years,79,2940677,2.69,0.737,2208871646203,12161,Silent
Brazil,2010,female,25-34 years,404,17054489,2.37,0.737,2208871646203,12161,Generation X
Brazil,2010,female,15-24 years,368,17237481,2.13,0.737,2208871646203,12161,Millenials
Brazil,2010,male,5-14 years,56,17242386,0.32,0.737,2208871646203,12161,Generation Z
Brazil,2010,female,5-14 years,48,16596829,0.29,0.737,2208871646203,12161,Generation Z
Brazil,2011,male,75+ years,352,2002447,17.58,0.742,2616201578192,14245,Silent
Brazil,2011,male,55-74 years,1323,11208705,11.8,0.742,2616201578192,14245,Boomers
Brazil,2011,male,25-34 years,1907,17249585,11.06,0.742,2616201578192,14245,Millenials
Brazil,2011,male,35-54 years,2754,24975171,11.03,0.742,2616201578192,14245,Generation X
Brazil,2011,male,15-24 years,1335,17674787,7.55,0.742,2616201578192,14245,Millenials
Brazil,2011,female,35-54 years,805,26488792,3.04,0.742,2616201578192,14245,Generation X
Brazil,2011,female,55-74 years,352,13063915,2.69,0.742,2616201578192,14245,Boomers
Brazil,2011,female,15-24 years,413,17180849,2.4,0.742,2616201578192,14245,Millenials
Brazil,2011,female,25-34 years,400,17253232,2.32,0.742,2616201578192,14245,Millenials
Brazil,2011,female,75+ years,71,3110432,2.28,0.742,2616201578192,14245,Silent
Brazil,2011,male,5-14 years,63,17044425,0.37,0.742,2616201578192,14245,Generation Z
Brazil,2011,female,5-14 years,47,16404101,0.29,0.742,2616201578192,14245,Generation Z
Brazil,2012,male,75+ years,376,2123165,17.71,0.746,2465188674415,13283,Silent
Brazil,2012,male,55-74 years,1458,11612925,12.55,0.746,2465188674415,13283,Boomers
Brazil,2012,male,35-54 years,2885,25463652,11.33,0.746,2465188674415,13283,Generation X
Brazil,2012,male,25-34 years,1930,17418954,11.08,0.746,2465188674415,13283,Millenials
Brazil,2012,male,15-24 years,1313,17644319,7.44,0.746,2465188674415,13283,Millenials
Brazil,2012,female,35-54 years,877,26979566,3.25,0.746,2465188674415,13283,Generation X
Brazil,2012,female,55-74 years,418,13532752,3.09,0.746,2465188674415,13283,Boomers
Brazil,2012,female,25-34 years,455,17398447,2.62,0.746,2465188674415,13283,Millenials
Brazil,2012,female,75+ years,80,3285641,2.43,0.746,2465188674415,13283,Silent
Brazil,2012,female,15-24 years,383,17145894,2.23,0.746,2465188674415,13283,Millenials
Brazil,2012,male,5-14 years,79,16810876,0.47,0.746,2465188674415,13283,Generation Z
Brazil,2012,female,5-14 years,41,16175024,0.25,0.746,2465188674415,13283,Generation Z
Brazil,2013,male,75+ years,370,2240434,16.51,0.752,2472806919902,13191,Silent
Brazil,2013,male,55-74 years,1474,12036068,12.25,0.752,2472806919902,13191,Boomers
Brazil,2013,male,35-54 years,3053,25965164,11.76,0.752,2472806919902,13191,Generation X
Brazil,2013,male,25-34 years,2004,17534209,11.43,0.752,2472806919902,13191,Millenials
Brazil,2013,male,15-24 years,1317,17627508,7.47,0.752,2472806919902,13191,Millenials
Brazil,2013,female,35-54 years,897,27475364,3.26,0.752,2472806919902,13191,Generation X
Brazil,2013,female,55-74 years,433,14022927,3.09,0.752,2472806919902,13191,Boomers
Brazil,2013,female,75+ years,88,3462431,2.54,0.752,2472806919902,13191,Silent
Brazil,2013,female,25-34 years,393,17492228,2.25,0.752,2472806919902,13191,Millenials
Brazil,2013,female,15-24 years,362,17123318,2.11,0.752,2472806919902,13191,Millenials
Brazil,2013,male,5-14 years,72,16555477,0.43,0.752,2472806919902,13191,Generation Z
Brazil,2013,female,5-14 years,50,15923724,0.31,0.752,2472806919902,13191,Generation Z
Brazil,2014,male,75+ years,390,2349303,16.6,0.755,2455993625159,12975,Silent
Brazil,2014,male,55-74 years,1534,12492114,12.28,0.755,2455993625159,12975,Boomers
Brazil,2014,male,35-54 years,3050,26475231,11.52,0.755,2455993625159,12975,Generation X
Brazil,2014,male,25-34 years,1982,17601477,11.26,0.755,2455993625159,12975,Millenials
Brazil,2014,male,15-24 years,1358,17606681,7.71,0.755,2455993625159,12975,Millenials
Brazil,2014,female,35-54 years,871,27971096,3.11,0.755,2455993625159,12975,Generation X
Brazil,2014,female,55-74 years,389,14550395,2.67,0.755,2455993625159,12975,Boomers
Brazil,2014,female,25-34 years,457,17539955,2.61,0.755,2455993625159,12975,Millenials
Brazil,2014,female,75+ years,83,3634999,2.28,0.755,2455993625159,12975,Silent
Brazil,2014,female,15-24 years,371,17094729,2.17,0.755,2455993625159,12975,Millenials
Brazil,2014,male,5-14 years,84,16299015,0.52,0.755,2455993625159,12975,Generation Z
Brazil,2014,female,5-14 years,62,15670559,0.4,0.755,2455993625159,12975,Generation Z
Brazil,2015,male,75+ years,470,2448560,19.19,0.683,1802214373741,9431,Silent
Brazil,2015,male,55-74 years,1693,12987357,13.04,0.683,1802214373741,9431,Boomers
Brazil,2015,male,35-54 years,3238,26989063,12,0.683,1802214373741,9431,Generation X
Brazil,2015,male,25-34 years,1897,17625976,10.76,0.683,1802214373741,9431,Millenials
Brazil,2015,male,15-24 years,1389,17569045,7.91,0.683,1802214373741,9431,Millenials
Brazil,2015,female,35-54 years,910,28461855,3.2,0.683,1802214373741,9431,Generation X
Brazil,2015,female,55-74 years,479,15122216,3.17,0.683,1802214373741,9431,Boomers
Brazil,2015,female,25-34 years,466,17546090,2.66,0.683,1802214373741,9431,Millenials
Brazil,2015,female,75+ years,89,3802086,2.34,0.683,1802214373741,9431,Silent
Brazil,2015,female,15-24 years,397,17047218,2.33,0.683,1802214373741,9431,Millenials
Brazil,2015,male,5-14 years,79,16057040,0.49,0.683,1802214373741,9431,Generation Z
Brazil,2015,female,5-14 years,56,15430579,0.36,0.683,1802214373741,9431,Generation Z
Bulgaria,1985,male,75+ years,218,166200,131.17,0.686,17155421053,2044,G.I. Generation
Bulgaria,1985,female,75+ years,94,222700,42.21,0.686,17155421053,2044,G.I. Generation
Bulgaria,1985,male,55-74 years,345,881600,39.13,0.686,17155421053,2044,G.I. Generation
Bulgaria,1985,male,35-54 years,278,1217500,22.83,0.686,17155421053,2044,Silent
Bulgaria,1985,female,55-74 years,168,952200,17.64,0.686,17155421053,2044,G.I. Generation
Bulgaria,1985,male,25-34 years,105,624800,16.81,0.686,17155421053,2044,Boomers
Bulgaria,1985,male,15-24 years,77,603600,12.76,0.686,17155421053,2044,Generation X
Bulgaria,1985,female,35-54 years,91,1228400,7.41,0.686,17155421053,2044,Silent
Bulgaria,1985,female,25-34 years,36,619200,5.81,0.686,17155421053,2044,Boomers
Bulgaria,1985,female,15-24 years,31,575700,5.38,0.686,17155421053,2044,Generation X
Bulgaria,1985,male,5-14 years,11,667800,1.65,0.686,17155421053,2044,Generation X
Bulgaria,1985,female,5-14 years,2,632800,0.32,0.686,17155421053,2044,Generation X
Bulgaria,1986,male,75+ years,172,165700,103.8,0.683,20249294118,2413,G.I. Generation
Bulgaria,1986,female,75+ years,96,223100,43.03,0.683,20249294118,2413,G.I. Generation
Bulgaria,1986,male,55-74 years,314,881400,35.63,0.683,20249294118,2413,G.I. Generation
Bulgaria,1986,male,35-54 years,290,1217600,23.82,0.683,20249294118,2413,Silent
Bulgaria,1986,male,25-34 years,123,624900,19.68,0.683,20249294118,2413,Boomers
Bulgaria,1986,female,55-74 years,184,951900,19.33,0.683,20249294118,2413,G.I. Generation
Bulgaria,1986,male,15-24 years,64,603700,10.6,0.683,20249294118,2413,Generation X
Bulgaria,1986,female,35-54 years,92,1228100,7.49,0.683,20249294118,2413,Silent
Bulgaria,1986,female,15-24 years,38,575900,6.6,0.683,20249294118,2413,Generation X
Bulgaria,1986,female,25-34 years,20,618800,3.23,0.683,20249294118,2413,Boomers
Bulgaria,1986,male,5-14 years,12,667500,1.8,0.683,20249294118,2413,Generation X
Bulgaria,1986,female,5-14 years,3,632900,0.47,0.683,20249294118,2413,Generation X
Bulgaria,1987,male,75+ years,228,172900,131.87,0.683,28101000000,3355,G.I. Generation
Bulgaria,1987,female,75+ years,101,238800,42.29,0.683,28101000000,3355,G.I. Generation
Bulgaria,1987,male,55-74 years,346,849500,40.73,0.683,28101000000,3355,G.I. Generation
Bulgaria,1987,male,35-54 years,283,1181700,23.95,0.683,28101000000,3355,Silent
Bulgaria,1987,female,55-74 years,177,946200,18.71,0.683,28101000000,3355,G.I. Generation
Bulgaria,1987,male,25-34 years,110,634200,17.34,0.683,28101000000,3355,Boomers
Bulgaria,1987,male,15-24 years,81,619800,13.07,0.683,28101000000,3355,Generation X
Bulgaria,1987,female,35-54 years,81,1197400,6.76,0.683,28101000000,3355,Silent
Bulgaria,1987,female,15-24 years,35,595300,5.88,0.683,28101000000,3355,Generation X
Bulgaria,1987,female,25-34 years,28,625200,4.48,0.683,28101000000,3355,Boomers
Bulgaria,1987,male,5-14 years,15,674100,2.23,0.683,28101000000,3355,Generation X
Bulgaria,1987,female,5-14 years,7,640300,1.09,0.683,28101000000,3355,Generation X
Bulgaria,1988,male,75+ years,204,172700,118.12,0.683,22555941176,2688,G.I. Generation
Bulgaria,1988,female,75+ years,102,241000,42.32,0.683,22555941176,2688,G.I. Generation
Bulgaria,1988,male,55-74 years,345,860200,40.11,0.683,22555941176,2688,G.I. Generation
Bulgaria,1988,male,35-54 years,278,1180000,23.56,0.683,22555941176,2688,Silent
Bulgaria,1988,female,55-74 years,165,962400,17.14,0.683,22555941176,2688,G.I. Generation
Bulgaria,1988,male,25-34 years,99,629400,15.73,0.683,22555941176,2688,Boomers
Bulgaria,1988,male,15-24 years,78,624000,12.5,0.683,22555941176,2688,Generation X
Bulgaria,1988,female,35-54 years,79,1197300,6.6,0.683,22555941176,2688,Silent
Bulgaria,1988,female,25-34 years,39,620000,6.29,0.683,22555941176,2688,Boomers
Bulgaria,1988,female,15-24 years,37,598100,6.19,0.683,22555941176,2688,Generation X
Bulgaria,1988,male,5-14 years,21,669200,3.14,0.683,22555941176,2688,Generation X
Bulgaria,1988,female,5-14 years,5,635500,0.79,0.683,22555941176,2688,Generation X
Bulgaria,1989,male,75+ years,213,174000,122.41,0.683,21988444444,2617,G.I. Generation
Bulgaria,1989,male,55-74 years,345,869600,39.67,0.683,21988444444,2617,G.I. Generation
Bulgaria,1989,female,75+ years,95,244200,38.9,0.683,21988444444,2617,G.I. Generation
Bulgaria,1989,male,35-54 years,289,1177800,24.54,0.683,21988444444,2617,Silent
Bulgaria,1989,female,55-74 years,171,977600,17.49,0.683,21988444444,2617,G.I. Generation
Bulgaria,1989,male,25-34 years,107,623900,17.15,0.683,21988444444,2617,Boomers
Bulgaria,1989,male,15-24 years,69,633700,10.89,0.683,21988444444,2617,Generation X
Bulgaria,1989,female,35-54 years,83,1196400,6.94,0.683,21988444444,2617,Silent
Bulgaria,1989,female,15-24 years,39,606700,6.43,0.683,21988444444,2617,Generation X
Bulgaria,1989,female,25-34 years,28,614200,4.56,0.683,21988444444,2617,Boomers
Bulgaria,1989,male,5-14 years,18,659300,2.73,0.683,21988444444,2617,Generation X
Bulgaria,1989,female,5-14 years,3,625800,0.48,0.683,21988444444,2617,Generation X
Bulgaria,1990,male,75+ years,174,179200,97.1,0.695,20632090909,2451,G.I. Generation
Bulgaria,1990,female,75+ years,98,252100,38.87,0.695,20632090909,2451,G.I. Generation
Bulgaria,1990,male,55-74 years,294,873400,33.66,0.695,20632090909,2451,G.I. Generation
Bulgaria,1990,male,35-54 years,242,1177100,20.56,0.695,20632090909,2451,Silent
Bulgaria,1990,male,25-34 years,106,617000,17.18,0.695,20632090909,2451,Boomers
Bulgaria,1990,female,55-74 years,161,986100,16.33,0.695,20632090909,2451,G.I. Generation
Bulgaria,1990,male,15-24 years,90,646500,13.92,0.695,20632090909,2451,Generation X
Bulgaria,1990,female,35-54 years,86,1197400,7.18,0.695,20632090909,2451,Silent
Bulgaria,1990,female,25-34 years,30,606700,4.94,0.695,20632090909,2451,Boomers
Bulgaria,1990,female,15-24 years,26,618000,4.21,0.695,20632090909,2451,Generation X
Bulgaria,1990,male,5-14 years,14,649200,2.16,0.695,20632090909,2451,Generation X
Bulgaria,1990,female,5-14 years,2,615800,0.32,0.695,20632090909,2451,Generation X
Bulgaria,1991,male,75+ years,203,176700,114.88,0.683,10943548387,1298,G.I. Generation
Bulgaria,1991,male,55-74 years,306,880600,34.75,0.683,10943548387,1298,Silent
Bulgaria,1991,female,75+ years,74,250600,29.53,0.683,10943548387,1298,G.I. Generation
Bulgaria,1991,male,35-54 years,289,1180500,24.48,0.683,10943548387,1298,Boomers
Bulgaria,1991,female,55-74 years,188,999700,18.81,0.683,10943548387,1298,Silent
Bulgaria,1991,male,25-34 years,111,608100,18.25,0.683,10943548387,1298,Boomers
Bulgaria,1991,male,15-24 years,80,659600,12.13,0.683,10943548387,1298,Generation X
Bulgaria,1991,female,35-54 years,69,1202100,5.74,0.683,10943548387,1298,Boomers
Bulgaria,1991,female,25-34 years,23,596900,3.85,0.683,10943548387,1298,Boomers
Bulgaria,1991,female,15-24 years,23,630000,3.65,0.683,10943548387,1298,Generation X
Bulgaria,1991,male,5-14 years,12,639800,1.88,0.683,10943548387,1298,Millenials
Bulgaria,1991,female,5-14 years,6,607300,0.99,0.683,10943548387,1298,Millenials
Bulgaria,1992,male,75+ years,206,164500,125.23,0.683,10350515464,1287,G.I. Generation
Bulgaria,1992,female,75+ years,104,234600,44.33,0.683,10350515464,1287,G.I. Generation
Bulgaria,1992,male,55-74 years,367,874400,41.97,0.683,10350515464,1287,Silent
Bulgaria,1992,male,35-54 years,319,1126700,28.31,0.683,10350515464,1287,Boomers
Bulgaria,1992,male,25-34 years,112,560600,19.98,0.683,10350515464,1287,Boomers
Bulgaria,1992,female,55-74 years,166,995100,16.68,0.683,10350515464,1287,Silent
Bulgaria,1992,male,15-24 years,98,626200,15.65,0.683,10350515464,1287,Generation X
Bulgaria,1992,female,35-54 years,81,1154800,7.01,0.683,10350515464,1287,Boomers
Bulgaria,1992,female,25-34 years,27,552500,4.89,0.683,10350515464,1287,Boomers
Bulgaria,1992,female,15-24 years,29,601100,4.82,0.683,10350515464,1287,Generation X
Bulgaria,1992,male,5-14 years,6,591000,1.02,0.683,10350515464,1287,Millenials
Bulgaria,1992,female,5-14 years,4,560000,0.71,0.683,10350515464,1287,Millenials
Bulgaria,1993,male,75+ years,141,156400,90.15,0.683,10829710145,1354,G.I. Generation
Bulgaria,1993,female,75+ years,96,225400,42.59,0.683,10829710145,1354,G.I. Generation
Bulgaria,1993,male,55-74 years,351,879900,39.89,0.683,10829710145,1354,Silent
Bulgaria,1993,male,35-54 years,308,1122800,27.43,0.683,10829710145,1354,Boomers
Bulgaria,1993,male,25-34 years,116,554600,20.92,0.683,10829710145,1354,Boomers
Bulgaria,1993,female,55-74 years,197,1008800,19.53,0.683,10829710145,1354,Silent
Bulgaria,1993,male,15-24 years,97,628100,15.44,0.683,10829710145,1354,Generation X
Bulgaria,1993,female,25-34 years,45,545500,8.25,0.683,10829710145,1354,Boomers
Bulgaria,1993,female,35-54 years,72,1154100,6.24,0.683,10829710145,1354,Boomers
Bulgaria,1993,female,15-24 years,34,602700,5.64,0.683,10829710145,1354,Generation X
Bulgaria,1993,male,5-14 years,10,576500,1.73,0.683,10829710145,1354,Millenials
Bulgaria,1993,female,5-14 years,3,546200,0.55,0.683,10829710145,1354,Millenials
Bulgaria,1994,male,75+ years,175,155600,112.47,0.683,9697416974,1213,G.I. Generation
Bulgaria,1994,male,55-74 years,364,876800,41.51,0.683,9697416974,1213,Silent
Bulgaria,1994,female,75+ years,86,225000,38.22,0.683,9697416974,1213,G.I. Generation
Bulgaria,1994,male,35-54 years,329,1125000,29.24,0.683,9697416974,1213,Boomers
Bulgaria,1994,female,55-74 years,160,1013800,15.78,0.683,9697416974,1213,Silent
Bulgaria,1994,male,25-34 years,87,558000,15.59,0.683,9697416974,1213,Boomers
Bulgaria,1994,male,15-24 years,84,629400,13.35,0.683,9697416974,1213,Generation X
Bulgaria,1994,female,35-54 years,103,1158400,8.89,0.683,9697416974,1213,Boomers
Bulgaria,1994,female,25-34 years,33,547900,6.02,0.683,9697416974,1213,Boomers
Bulgaria,1994,female,15-24 years,30,602800,4.98,0.683,9697416974,1213,Generation X
Bulgaria,1994,male,5-14 years,9,566000,1.59,0.683,9697416974,1213,Millenials
Bulgaria,1994,female,5-14 years,4,536800,0.75,0.683,9697416974,1213,Millenials
Bulgaria,1995,male,75+ years,169,161300,104.77,0.696,13063422619,1636,G.I. Generation
Bulgaria,1995,male,55-74 years,349,866200,40.29,0.696,13063422619,1636,Silent
Bulgaria,1995,female,75+ years,83,233300,35.58,0.696,13063422619,1636,G.I. Generation
Bulgaria,1995,male,35-54 years,307,1127000,27.24,0.696,13063422619,1636,Boomers
Bulgaria,1995,female,55-74 years,184,1009300,18.23,0.696,13063422619,1636,Silent
Bulgaria,1995,male,25-34 years,101,562200,17.97,0.696,13063422619,1636,Generation X
Bulgaria,1995,male,15-24 years,87,627900,13.86,0.696,13063422619,1636,Generation X
Bulgaria,1995,female,35-54 years,79,1162300,6.8,0.696,13063422619,1636,Boomers
Bulgaria,1995,female,25-34 years,37,550300,6.72,0.696,13063422619,1636,Generation X
Bulgaria,1995,female,15-24 years,24,601300,3.99,0.696,13063422619,1636,Generation X
